ticker,metric,period_end,period_type,value,unit,fy,fp,form,source,retrieved
ALB,eps,2021-03-31,Q,0.84,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2021-06-30,Q,3.62,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2021-09-30,Q,-3.36,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2021-12-31,A,1.06,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
ALB,eps,2022-03-31,Q,2.15,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2022-06-30,Q,3.46,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2022-09-30,Q,7.61,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2022-12-31,A,22.84,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
ALB,eps,2023-03-31,Q,10.51,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2023-06-30,Q,5.52,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2023-09-30,Q,2.57,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2023-12-31,A,13.36,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
ALB,eps,2024-03-31,Q,-0.08,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2024-06-30,Q,-1.96,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2024-09-30,Q,-9.45,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2024-12-31,A,-11.2,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
ALB,eps,2025-03-31,Q,0,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2025-06-30,Q,-0.16,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2025-09-30,Q,-1.72,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,eps,2025-12-31,A,-5.76,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
ALB,eps,2026-03-31,Q,2.34,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2008-12-31,A,2467115000,USD,2010,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2009-06-30,Q,445299000,USD,2010,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2009-09-30,Q,515276000,USD,2010,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2009-12-31,A,2005394000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2010-03-31,Q,580270000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2010-06-30,Q,592483000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2010-09-30,Q,585036000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2010-12-31,A,2362764000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2010-12-31,Q,604975000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2011-03-31,Q,696530000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2011-06-30,Q,742108000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2011-09-30,Q,722977000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2011-12-31,A,2651667000,USD,,,8-K,SEC EDGAR,2026-06-15
ALB,revenue,2011-12-31,Q,707390000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2012-03-31,Q,656615000,USD,,,8-K,SEC EDGAR,2026-06-15
ALB,revenue,2012-06-30,Q,625494000,USD,,,8-K,SEC EDGAR,2026-06-15
ALB,revenue,2012-09-30,Q,604368000,USD,,,8-K,SEC EDGAR,2026-06-15
ALB,revenue,2012-12-31,A,2519154000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2012-12-31,Q,632677000,USD,,,8-K,SEC EDGAR,2026-06-15
ALB,revenue,2013-03-31,Q,586597000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2013-06-30,Q,576842000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2013-09-30,Q,591196000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2013-12-31,A,2394270000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2013-12-31,Q,639635000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2014-03-31,Q,599843000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2014-06-30,Q,604721000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2014-09-30,Q,642418000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2014-12-31,A,2445548000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2014-12-31,Q,598566000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2015-03-31,Q,692313000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2015-06-30,Q,718290000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2015-09-30,Q,693216000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2015-12-31,A,2826429000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2015-12-31,Q,722610000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2016-03-31,Q,657211000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2016-06-30,Q,669327000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2016-09-30,Q,654010000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2016-12-31,A,2677203000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2016-12-31,Q,696655000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2017-03-31,Q,722063000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2017-06-30,Q,737258000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2017-09-30,Q,754866000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2017-12-31,A,3071976000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2017-12-31,Q,857789000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2018-03-31,Q,821629000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2018-06-30,Q,853874000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2018-09-30,Q,777748000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2018-12-31,A,3374950000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2018-12-31,Q,921699000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2019-03-31,Q,832064000,USD,2020,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2019-06-30,Q,885052000,USD,2020,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2019-09-30,Q,879747000,USD,2020,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2019-12-31,A,3589427000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2019-12-31,Q,992564000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2020-03-31,Q,738845000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2020-06-30,Q,764049000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2020-09-30,Q,746868000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2020-12-31,A,3128909000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2021-03-31,Q,829291000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2021-06-30,Q,773896000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2021-09-30,Q,830566000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2021-12-31,A,3327957000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2022-03-31,Q,1127728000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2022-06-30,Q,1479593000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2022-09-30,Q,2091805000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2022-12-31,A,7320104000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2023-03-31,Q,2580252000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2023-06-30,Q,2370190000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2023-09-30,Q,2310596000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2023-12-31,A,9617203000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2024-03-31,Q,1360736000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2024-06-30,Q,1430385000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2024-09-30,Q,1354692000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2024-12-31,A,5377526000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2025-03-31,Q,1076881000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2025-06-30,Q,1329992000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2025-09-30,Q,1307829000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
ALB,revenue,2025-12-31,A,5142733000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
ALB,revenue,2026-03-31,Q,1428731000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2016-10-30,A,-4.86,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2017-01-29,Q,0.57,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2017-04-30,Q,1.05,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2017-07-30,Q,1.14,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2017-10-29,A,4.02,USD/shares,,,8-K,SEC EDGAR,2026-06-15
AVGO,eps,2017-10-29,Q,1.25,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2018-02-04,Q,14.62,USD/shares,,,8-K,SEC EDGAR,2026-06-15
AVGO,eps,2018-05-06,Q,8.33,USD/shares,,,8-K,SEC EDGAR,2026-06-15
AVGO,eps,2018-08-05,Q,2.71,USD/shares,,,8-K,SEC EDGAR,2026-06-15
AVGO,eps,2018-11-04,A,28.44,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2018-11-04,Q,2.64,USD/shares,,,8-K,SEC EDGAR,2026-06-15
AVGO,eps,2019-02-03,Q,1.12,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2019-05-05,Q,1.64,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2019-08-04,Q,1.71,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2019-11-03,A,6.43,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2019-11-03,Q,1.97,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2020-02-02,Q,0.74,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2020-05-03,Q,1.17,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2020-08-02,Q,1.45,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2020-11-01,A,6.33,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2020-11-01,Q,2.93,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2021-01-31,Q,3.05,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2021-05-02,Q,3.3,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2021-08-01,Q,4.2,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2021-10-31,A,15,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2022-01-30,Q,5.59,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2022-05-01,Q,5.93,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2022-07-31,Q,7.15,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2022-10-30,A,2.65,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2023-01-29,Q,8.8,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2023-04-30,Q,8.15,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2023-07-30,Q,0.77,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2023-10-29,A,3.3,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2024-02-04,Q,0.28,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2024-05-05,Q,0.44,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2024-08-04,Q,-0.4,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2024-11-03,A,1.23,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2025-02-02,Q,1.14,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2025-05-04,Q,1.03,USD/shares,2026,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2025-08-03,Q,0.85,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2025-11-02,A,4.77,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
AVGO,eps,2026-02-01,Q,1.5,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,eps,2026-05-03,Q,1.91,USD/shares,2026,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2016-10-30,A,13240000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2017-01-29,Q,4139000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2017-04-30,Q,4190000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2017-07-30,Q,4463000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2017-10-29,A,17636000000,USD,,,8-K,SEC EDGAR,2026-06-15
AVGO,revenue,2017-10-29,Q,4844000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2018-02-04,Q,5327000000,USD,,,8-K,SEC EDGAR,2026-06-15
AVGO,revenue,2018-05-06,Q,5014000000,USD,,,8-K,SEC EDGAR,2026-06-15
AVGO,revenue,2018-08-05,Q,5063000000,USD,,,8-K,SEC EDGAR,2026-06-15
AVGO,revenue,2018-11-04,A,20848000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2018-11-04,Q,5444000000,USD,,,8-K,SEC EDGAR,2026-06-15
AVGO,revenue,2019-02-03,Q,5789000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2019-05-05,Q,5517000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2019-08-04,Q,5515000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2019-11-03,A,22597000000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2019-11-03,Q,5776000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2020-02-02,Q,5858000000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2020-05-03,Q,5742000000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2020-08-02,Q,5821000000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2020-11-01,A,23888000000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2020-11-01,Q,6467000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2021-01-31,Q,6655000000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2021-05-02,Q,6610000000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2021-08-01,Q,6778000000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2021-10-31,A,27450000000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2022-01-30,Q,7706000000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2022-05-01,Q,8103000000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2022-07-31,Q,8464000000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2022-10-30,A,33203000000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2023-01-29,Q,8915000000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2023-04-30,Q,8733000000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2023-07-30,Q,8876000000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2023-10-29,A,35819000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2024-02-04,Q,11961000000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2024-05-05,Q,12487000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2024-08-04,Q,13072000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2024-11-03,A,51574000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2025-02-02,Q,14916000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2025-05-04,Q,15004000000,USD,2026,Q2,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2025-08-03,Q,15952000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2025-11-02,A,63887000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
AVGO,revenue,2026-02-01,Q,19311000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
AVGO,revenue,2026-05-03,Q,22187000000,USD,2026,Q2,10-Q,SEC EDGAR,2026-06-15
CB,eps,2007-12-31,A,7.63,USD/shares,2009,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2008-06-30,Q,2.18,USD/shares,2009,Q2,10-Q,SEC EDGAR,2026-06-15
CB,eps,2008-09-30,Q,0.16,USD/shares,2009,Q3,10-Q,SEC EDGAR,2026-06-15
CB,eps,2008-12-31,A,3.5,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2009-03-31,Q,1.69,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2009-06-30,Q,1.58,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2009-09-30,Q,1.46,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2009-12-31,A,7.55,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2009-12-31,Q,2.81,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2010-03-31,Q,2.22,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2010-06-30,Q,1.98,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2010-09-30,Q,1.97,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2010-12-31,A,9.04,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2010-12-31,Q,2.92,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2011-03-31,Q,0.73,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2011-06-30,Q,1.74,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2011-09-30,Q,-0.11,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2011-12-31,A,4.52,USD/shares,2013,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2011-12-31,Q,2.15,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2012-03-31,Q,2.84,USD/shares,2013,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2012-06-30,Q,0.96,USD/shares,2013,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2012-09-30,Q,1.86,USD/shares,2013,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2012-12-31,A,7.89,USD/shares,2014,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2012-12-31,Q,2.22,USD/shares,2013,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2013-03-31,Q,2.14,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2013-06-30,Q,2.28,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2013-09-30,Q,2.32,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2013-12-31,A,10.92,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2013-12-31,Q,1.66,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2014-03-31,Q,2.05,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2014-06-30,Q,2.86,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2014-09-30,Q,1.62,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2014-12-31,A,8.42,USD/shares,2016,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2014-12-31,Q,2.08,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2015-03-31,Q,2.05,USD/shares,2016,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2015-06-30,Q,2.86,USD/shares,2016,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2015-09-30,Q,1.62,USD/shares,2016,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2015-12-31,A,8.62,USD/shares,2017,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2015-12-31,Q,2.08,USD/shares,2016,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2016-03-31,Q,0.97,USD/shares,2017,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2016-06-30,Q,1.54,USD/shares,2017,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2016-09-30,Q,2.88,USD/shares,2017,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2016-12-31,A,8.87,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2016-12-31,Q,3.41,USD/shares,2017,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2017-03-31,Q,2.31,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2017-06-30,Q,2.77,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2017-09-30,Q,-0.15,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2017-12-31,A,8.19,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2017-12-31,Q,3.27,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2018-03-31,Q,2.3,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2018-06-30,Q,2.76,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2018-09-30,Q,2.64,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2018-12-31,A,8.49,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2018-12-31,Q,0.76,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2019-03-31,Q,2.25,USD/shares,2020,Q1,10-Q,SEC EDGAR,2026-06-15
CB,eps,2019-06-30,Q,2.5,USD/shares,2020,Q2,10-Q,SEC EDGAR,2026-06-15
CB,eps,2019-09-30,Q,2.38,USD/shares,2020,Q3,10-Q,SEC EDGAR,2026-06-15
CB,eps,2019-12-31,A,9.71,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2019-12-31,Q,2.57,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2020-03-31,Q,0.55,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
CB,eps,2020-06-30,Q,-0.73,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
CB,eps,2020-09-30,Q,2.63,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
CB,eps,2020-12-31,A,7.79,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2021-03-31,Q,5.07,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
CB,eps,2021-06-30,Q,5.06,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
CB,eps,2021-09-30,Q,4.18,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
CB,eps,2021-12-31,A,19.24,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2022-03-31,Q,4.55,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
CB,eps,2022-06-30,Q,2.8,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
CB,eps,2022-09-30,Q,1.89,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
CB,eps,2022-12-31,A,12.39,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2023-03-31,Q,4.53,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
CB,eps,2023-06-30,Q,4.32,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
CB,eps,2023-09-30,Q,4.95,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
CB,eps,2023-12-31,A,21.8,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
CB,eps,2024-03-31,Q,5.23,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
CB,eps,2024-06-30,Q,5.46,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
CB,eps,2024-09-30,Q,5.7,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
